# Constructed from biom file
#OTU ID	G22445_stitched
K13789	93380.0
K10188	14947.0
K12255	0.0
K12254	0.0
K12257	27018.0
K12256	0.0
K12251	20461.0
K12250	0.0
K12253	0.0
K12252	0.0
K13252	341.0
K13256	1162.0
K13255	24.0
K12079	0.0
K12078	0.0
K12071	348.0
K12070	16.0
K12073	0.0
K12072	49.0
K09912	50.0
K06236	0.0
K06237	0.0
K05519	0.0
K09914	314.0
K11788	0.0
K11782	0.0
K11780	0.0
K11781	0.0
K11787	0.0
K11784	0.0
K11530	24.0
K12787	0.0
K12786	0.0
K12785	0.0
K12784	0.0
K06718	5.0
K09969	371.0
K09968	102.0
K09967	10973.0
K09966	1.0
K09965	0.0
K09964	24.0
K09963	2074.0
K09962	165.0
K09961	25.0
K09960	0.0
K11527	5065.0
K11524	0.0
K11525	0.0
K11250	415.0
K11253	0.0
K11258	550.0
K11528	0.0
K00713	0.0
K00712	9934.0
K10780	0.0
K10783	0.0
K10125	18.0
K10124	1.0
K10126	18.0
K10121	702.0
K10123	0.0
K10122	702.0
K04652	4915.0
K04653	3935.0
K04651	5335.0
K04656	3707.0
K04654	3707.0
K04655	6003.0
K00973	36985.0
K00972	10038.0
K00971	20643.0
K00970	6630.0
K00975	61290.0
K00974	65124.0
K00979	13938.0
K00978	6140.0
K14954	0.0
K14955	0.0
K14956	0.0
K06178	15470.0
K01596	417.0
K01597	220.0
K01594	0.0
K01595	884.0
K01592	0.0
K01593	0.0
K01590	453.0
K01591	32702.0
K01598	164.0
K01599	22222.0
K02711	0.0
K02710	0.0
K02713	0.0
K02712	0.0
K02714	0.0
K02717	0.0
K02716	0.0
K02719	0.0
K02718	0.0
K03449	1402.0
K03446	1500.0
K03444	3633.0
K03445	733.0
K03442	28464.0
K01620	25571.0
K01621	84.0
K01622	0.0
K01623	9848.0
K01624	48459.0
K01625	42916.0
K01626	19045.0
K01627	10681.0
K01628	9927.0
K01629	6984.0
K05299	0.0
K02829	0.0
K02828	0.0
K02827	0.0
K02826	0.0
K02825	2690.0
K02824	25588.0
K02823	31692.0
K02822	3301.0
K03198	606.0
K03199	706.0
K03668	1045.0
K03669	39.0
K03190	2304.0
K03191	692.0
K03660	23877.0
K03194	1.0
K03195	623.0
K03664	32721.0
K03197	606.0
K09772	22561.0
K06013	1591.0
K09770	10783.0
K09771	462.0
K09776	0.0
K09777	8716.0
K09774	1256.0
K09775	6735.0
K09778	38.0
K09779	10621.0
K06269	0.0
K06323	0.0
K11624	0.0
K02991	0.0
K02990	32708.0
K02624	33.0
K02240	669.0
K08282	284.0
K12440	0.0
K12441	0.0
K12442	0.0
K12443	0.0
K12444	0.0
K12445	0.0
K12449	0.0
K02247	0.0
K07637	25.0
K07636	36301.0
K07639	26.0
K07638	375.0
K11069	13664.0
K11068	24348.0
K11063	0.0
K11062	0.0
K11061	0.0
K11060	0.0
K11066	26.0
K11065	7057.0
K06900	1.0
K06901	31906.0
K06902	13768.0
K06903	3385.0
K06904	645.0
K06905	1351.0
K06906	575.0
K06907	3798.0
K06908	3135.0
K06909	35.0
K10821	0.0
K05905	610.0
K05904	0.0
K05906	0.0
K05900	2.0
K05903	290.0
K01406	0.0
K05909	0.0
K05908	0.0
K00368	520.0
K00369	0.0
K00366	1806.0
K00367	0.0
K00364	922.0
K00365	0.0
K00362	46.0
K00363	44.0
K00360	0.0
