# OTU	ERR1811006	ERR1811007	ERR1811004	ERR1811005	ERR1811002	ERR1811003	ERR1811000	ERR1811001	ERR1811008	ERR1811009	ERR1810966	ERR1810967	ERR1810964	ERR1810965	ERR1810963	ERR1810968	ERR1810969	ERR1810999	ERR1810998	ERR1810993	ERR1810992	ERR1810991	ERR1810990	ERR1810997	ERR1810996	ERR1810995	ERR1810994	ERR1811015	ERR1811014	ERR1811017	ERR1811016	ERR1811011	ERR1811010	ERR1811013	ERR1811012	ERR1811019	ERR1811018	ERR1810975	ERR1810974	ERR1810977	ERR1810976	ERR1810971	ERR1810970	ERR1810973	ERR1810972	ERR1810979	ERR1810978	ERR1811088	ERR1811089	ERR1811086	ERR1811087	ERR1811084	ERR1811085	ERR1811082	ERR1811083	ERR1811080	ERR1811081	ERR1811099	ERR1811098	ERR1811095	ERR1811094	ERR1811097	ERR1811096	ERR1811091	ERR1811090	ERR1811093	ERR1811092	ERR1811028	ERR1811029	ERR1811020	ERR1811021	ERR1811022	ERR1811023	ERR1811024	ERR1811025	ERR1811026	ERR1811027	ERR1811048	ERR1811049	ERR1811042	ERR1811043	ERR1811040	ERR1811041	ERR1811046	ERR1811047	ERR1811044	ERR1811045	ERR1810980	ERR1810981	ERR1811039	ERR1811038	ERR1811037	ERR1811036	ERR1811035	ERR1811034	ERR1811033	ERR1811032	ERR1811031	ERR1811030	ERR1811059	ERR1811058	ERR1811051	ERR1811050	ERR1811053	ERR1811052	ERR1811055	ERR1811054	ERR1811057	ERR1811056	ERR1810988	ERR1810989	ERR1810984	ERR1810985	ERR1810986	ERR1810987	ERR1811068	ERR1811069	ERR1810982	ERR1810983	ERR1811064	ERR1811065	ERR1811066	ERR1811067	ERR1811060	ERR1811061	ERR1811062	ERR1811063	ERR1811073	ERR1811072	ERR1811071	ERR1811070	ERR1811077	ERR1811076	ERR1811075	ERR1811074	ERR1811079	ERR1811078	ERR1811100	taxonomy
565136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
107854	0	0	0	530	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
535901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	30	0	19	0	0	11	0	0	57	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3804	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	7	0	200	0	0	1	0	0	1	0	54	0	291	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
180509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	9	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
580087	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	7	7	0	1	0	1	0	0	0	0	0	0	3	3	0	4	14	0	0	65	561	0	6	483	955	45	0	751	0	0	16	27	0	9	0	0	47	102	0	100	1	0	0	0	0	2	0	0	0	0	0	0	1171	1	2	702	0	0	0	0	1	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	3	2	0	0	0	0	4	3	0	0	1	0	0	1	0	0	12	9	0	0	1	8	0	68	0	35	98	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
326136	510	343	43	0	0	2	28	0	40	0	63	0	0	136	0	0	0	1	3	2	0	0	0	0	5	3	0	0	0	0	0	6	0	0	29	1	565	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	154	25	0	14	61	0	15	2	14	0	10	69	0	11	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	39	7	0	53	0	47	0	0	0	0	1	0	52	0	0	1	0	0	24	140	484	88	5	0	0	4	0	0	0	4	0	0	19	0	0	0	9	0	0	0	0	43	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
210890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	3	4	0	2	0	0	0	0	0	0	0	2	3	1	0	4	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
214031	100	28	6	0	75	29	38	0	76	0	0	0	1	0	0	0	0	109	2	0	0	0	0	0	0	0	0	0	2	0	0	138	60	0	57	148	19	0	185	0	0	0	0	3	1	0	0	7	0	0	0	10	7	0	7	16	17	0	0	0	0	0	0	0	0	0	0	49	0	42	0	39	55	24	0	21	29	182	0	0	0	0	0	9	0	0	0	0	0	0	0	0	54	0	31	0	0	0	0	0	0	0	0	13	0	0	60	11	43	8	31	1	0	0	43	24	11	0	1	1	0	54	0	0	0	0	0	0	0	0	26	0	0	1	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
362991	352	373	142	0	32	0	177	0	427	0	0	0	0	0	0	0	0	133	83	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	72	0	0	0	0	298	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	102	0	0	8	15	0	2	0	0	0	173	345	0	540	1	0	0	1	0	39	95	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	216	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	206	0	1	0	41	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	100	0	0	0	1	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
367813	0	0	0	0	2	0	0	0	0	0	93	0	0	102	0	0	1	0	0	1879	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	63	4	0	0	0	0	0	1014	0	370	0	0	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3190479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
509416	207	131	776	1	72	487	546	1	1190	0	494	1	0	201	0	40	393	94	48	99	298	453	0	0	853	281	360	276	1948	3	587	280	97	0	281	11	44	0	663	167	1133	0	706	0	2222	0	725	726	0	0	349	49	3120	1	1313	381	592	515	102	455	553	0	1023	1458	3193	1	1551	2254	3	944	0	302	518	100	2	23	44	3187	0	193	0	0	907	358	1	934	391	2626	588	264	89	1	784	1035	142	0	2983	1396	579	848	2	68	47	434	1	0	1332	35	87	771	749	360	680	0	147	209	435	1	334	2	14	749	1	182	0	237	2	1092	302	0	473	0	197	2	892	0	799	276	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1105984	114	9	2	0	18	7	9	0	27	0	6	0	7	5	0	424	1327	77	10	3	3	17	0	1	0	15	1	1	0	0	3	17	7	0	67	147	124	0	5	0	3	0	3237	12	0	0	0	0	0	0	1	1	0	0	3	10	75	1	0	0	2	0	0	0	0	0	0	19	0	26	0	0	4	0	0	58	96	4	0	2	0	0	1	5	0	0	0	1	0	1	8	0	23	0	40	0	5	1	2	1	0	1	3	4	0	0	1	37	112	15	25	1	9	0	17	63	3	0	10	4	3	52	0	1	0	0	1	2	1	0	60	0	5	0	0	0	3	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
295012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
357471	3	0	1	0	0	2	0	0	0	0	75	0	0	30	0	0	0	2	1	0	0	0	0	0	0	0	1	44	2	0	32	0	0	0	2	1	0	0	38	372	3	0	0	0	1	1	234	0	0	0	0	0	12	0	7	0	0	1	0	19	6	0	15	113	133	7	339	1	0	0	0	0	1	0	0	0	0	7	0	1	0	0	0	1	0	12	230	6	103	40	2	0	0	0	1	0	1	1	0	0	0	0	0	3	0	0	31	0	0	1	0	17	78	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
214036	0	0	0	0	0	0	0	0	0	0	22	0	0	5	0	0	0	0	0	7	0	3	0	0	16	0	0	39	8	0	10	0	0	0	0	0	0	0	16	5	5	0	0	0	0	0	0	32	0	0	0	0	6	0	9	0	0	5	5	7	103	0	6	35	26	0	10	0	0	0	0	3	36	0	0	0	0	5	0	0	0	0	0	19	0	3	8	31	3	11	3	0	0	0	0	0	14	27	15	1	0	4	2	5	0	0	3	0	0	0	0	38	15	0	0	0	0	0	9	0	0	0	0	0	0	4	0	16	19	0	0	0	29	0	50	0	6	20	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
4341886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
298942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	2	0	4	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
358483	8	29	11	0	0	8	5	0	18	0	15	0	0	18	0	0	0	8	13	2	0	0	0	0	6	5	0	0	0	0	0	13	10	0	4	0	9	0	7	27	14	0	0	0	3	0	32	0	0	0	0	0	0	0	0	0	3	0	0	10	25	0	6	0	0	0	0	12	0	22	0	5	6	0	0	0	3	1	0	0	0	0	0	10	0	0	0	0	0	9	6	0	21	0	17	0	4	11	9	4	0	7	0	6	0	0	1	2	1	7	23	0	0	0	1	0	1	0	0	4	0	18	0	2	0	4	0	0	0	0	5	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4331760	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	127	17	0	3	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	274	709	0	0	0	30	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	13	37	11	0	1	0	0	9	0	0	8	0	0	0	0	141	1	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__indistinctus
591785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea
368711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
569244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	52	0	0	226	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	348	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
329688	1	6	6	0	8	1	4	0	20	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0	0	0	0	0	0	0	44	16	0	29	17	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	73	231	0	71	3	0	12	0	0	0	0	0	0	0	0	0	153	0	0	38	0	0	0	0	0	1	0	0	0	5	0	5	0	8	304	129	0	0	0	0	0	0	0	0	0	10	12	2	0	0	0	3	1	3	0	0	2	0	3	0	0	0	0	0	81	32	0	1	0	15	0	159	0	180	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__stercoris
1111294	516	259	2	9	56	54	5	7190	15	15201	8	1195	1502	4	2720	62	7	1419	153	7	6012	7	48029	1925	6	3	4311	3048	1904	11066	9	2671	176	1532	7	46	56	445	10	91	507	7296	5	3746	20499	1991	26	76	11734	25	5	25	7	6195	42	6	9	4	23	1353	1807	5507	5	21	132	7223	2	5	4654	8	10449	25	7	8	813	8	3	33	345	82	11761	14521	7	385	10022	255	4	5	8	13	8	5816	24	4356	5	7713	8	42	41	276	1442	86	3271	14	3105	1011	2	9	8	1265	11	455	147	48145	105	1326	211	79	865	897	19988	9	14755	29	2712	342	5110	18	20	558	4	7214	58	6020	31	47180	196	579	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
279534	0	1	0	0	0	0	0	0	0	0	263	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	22	0	0	0	0	0	0	0	0	1	0	0	81	0	14	1	0	0	0	39	168	0	29	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	54	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
290455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
510377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
631764	3	14	1	0	11	60	2	0	5	0	1	0	0	0	0	3	11	3	6	0	0	4	0	0	20	4	0	4	1	0	6	3	5	0	1	2	4	0	13	13	10	0	14	0	65	0	10	30	0	2	0	43	177	0	327	0	6	18	1	44	90	0	15	982	1321	0	53	3	0	4	0	4	20	1	0	0	1	1	0	0	0	0	0	22	0	1	4	1	62	1	1	0	5	0	9	0	3	60	2	0	0	4	5	4	0	0	3	1	8	0	7	13	3	0	0	0	0	0	38	0	0	4	0	0	0	8	0	20	9	0	1	0	16	0	52	0	12	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__
1074210	3	1	0	0	1	3	0	0	1	4	1	0	0	0	1	51	0	3	12	0	0	1	1	1	0	0	0	0	2	0	0	0	37	0	1	0	0	4	0	0	0	3	2	0	2	17	0	9	0	0	5	2	4	0	4	0	0	0	0	20	0	0	0	0	0	0	1	0	0	1	1	1	1	2	1	0	0	0	0	1	0	0	1	1	7	0	0	0	4	2	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	3	1	1	0	0	1	0	0	0	0	0	2	2	0	0	3	4	2	1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__
338222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
228785	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__
2963287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
358030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	178	0	14	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
170640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1105814	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
145856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
2265722	18	5	0	0	7	3	0	0	4	0	0	0	0	0	0	28	13	7	0	10	0	4	0	0	5	7	0	0	0	0	0	4	0	0	4	6	3	0	0	8	6	0	3	0	0	0	9	14	0	0	0	23	6	0	11	0	0	0	0	1	0	0	2	0	0	0	1	6	0	6	0	22	57	0	0	0	3	0	0	8	0	0	5	7	0	29	2	13	0	0	0	0	2	0	13	0	11	0	0	3	1	6	13	0	0	0	0	0	15	3	6	19	12	0	2	9	13	0	15	0	0	5	0	13	0	3	0	30	13	0	2	0	32	0	46	0	16	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
